oracle,inst_gpt
There seems to be no confusion related to the material covered in class. Students enjoyed learning about noisy data. Along with that they also liked going over parts of the project. Along with that students also enjoyed learning about how to find parameters.,"
Students found the different methods of finding parameters interesting, as well as the discussion on how to deal with noisy data. They were intrigued by the video shown in class and the process of selecting the best enzyme. Troubleshooting code was also an exciting learning experience."
There seems to be no confusion related to the material covered in class. Students enjoyed learning about user defined functions and other types of functions and each of their functionalities. A few students enjoyed learning about UDF and how to manipulate vectors.,"
The students found the User-defined functions and manipulating vectors with for loops to be interesting. They also liked the idea of saving functions and being able to call on it from a script to reduce their code. They would like more clarification on assignments and finding V0."
There seems to be no confusion related to the material covered in class. Students enjoyed working with both MatLab and Excel. Along with that they also enjoyed learning about the different types of regressions and doing different types of calculations. A few of the students enjoyed the In-Class Activity.,"
The students found the in-class activity, the combination of Excel and Matlab, and the calculation of linear regressions interesting. They also found the analysis of the three models and how Matlab can do calculations similar to Excel intriguing."
Most of the students had no confusion related to the material covered in class. Students would like more clarity over the instructions for the activity and M1. Students enjoyed learning about linearizing the data and working with graphs. I would suggest clearing up doubts related to the instructions for the activity and M1 at the beginning of next lecture.,"
Students found it confusing to understand why linearizing the data was important, the project instructions, the reciprocal axis of the graph, the equations needed to model the line, and why Chetput asked to defend their approximation."
There seems to be no confusion related to the material covered in class. Students enjoyed learning about For Loops and working with them. ALong with that they also enjoyed working with their teams for the first time in person. A few enjoyed learning about the usage of MatLab.," The students found the use of for loops and defined functions interesting, as well as the class activity. They also enjoyed getting to meet their team and traversing through matrices using a loop. The main areas of confusion have been related to indexing, error amounts and finding V0."
There is a lot of confusion related to the In-Class Activity and questions within it. There was also questions related to the questions on Gradescope and the Last Part of Lecture. So I would suggest going over those questions so that students have a clarity.,"
The students found areas such as using the print command, bin number and counts, gradscope questions, indexing, and multiple values from a matrix to be confusing. More clarity and details are needed in order to further understand the topics discussed in class."
"Some students had no confusion related to the material covered in class. There were a few questions related to SSE and SST. Along with that, there were also a few doubts related to Linear Regression and a few other calculations. I would suggest going over these doubts at the beginning of next lecture.","
Some students found difficulty implementing the polyfit function in Matlab, while others were confused by SSE and SST and the accuracy of data. Others also had difficulty understanding the concept of linear regression and what a good r^2 value is."
"Students enjoyed learning about commands, functions, and writing equations in MatLab. They also enjoyed working with thse features. There seems to be no confusion about the material covered in lecture among the students. ","
Students found Matlab's built-in functions, commands, and the ability to solve problems to be interesting. They also enjoyed exploring the program, finding how to best use variables and functions, and learning about element to element operators. They also found the power of Matlab and the range of problems it can solve to be interesting."
"Almost all of the students were confused on declaring new user defined functions with correct syntax. Other students were confused about assignemtn 9, details on for loops, subjective questions in the team assignment and the review methods for the quiz.","
Students found the at-home quiz review, for loops, and UDFs confusing. They would have liked more clarity on how to use UDFs, more explanation on how to save their UDFs, and more examples on how to use for loops. Additionally, the team assignment was confusing as some of the questions were subjective."
Most students were confused about the In Class activity content and logistics. Lot of students were also confused about the if-elseif-else statements in MATLAB. Some students were confused about inputting commands in the command window and a few students were confused about zoom logistics and assignment 8 content.,"
The students found confusion related to the in-class activity, inputting values in the command window, using if-elseif-else statements, and understanding what should be done in the breakout rooms. It was suggested to go over these topics at the beginning of the next lecture."
"In this lecture students, students were interested in spending time on the in class acitvity. The in class acitivity was interesting for them because it helped practice their skills and work on complex loops. Students also found it intersting to learn about run time, especially to see the difference of run time between vector operations and loops. Students also found suppressed and unsuppressed loops interesting to learn about.","
The students found the topics of nested loops, vector operations, and selection structures interesting and found the in-class activity helpful for complex loop understanding. They also noticed the difference in runtime between loops and array calculations."
"In this lecture students were confused with suppressed and unsuppressed code and the differences between them. Students were also confused by and needed further instruction on A11, especially with part one of the assignment. Students were confused with vector operations, specifically the process of using conditionals when converting loops to vector operations. Students also require further discussion on complex loops, some say they are clear on the topic while other students reflected that they were unsure of the need for them.","
The students found the topics of suppressing code, complex loops, nested loops, vector operations, and conditionals to be confusing, as well as A11 problem 1 and tracking the number of loops in a complex loop. Clarification was requested on instructions, acceptable error, and the difference between suppressed and unsuppressed code."
"Some students had no confusion related to the material covered in class. Other students would like more clarity related to the Michaelis Menten graphs, M3, and feedback for M2. I would suggest going over these topics at the beginning of next lecture.","
Some students found the steps for M3 too quick, the feedback for M2 unclear and the info for A14 not clear. Other students were confused about the Michaelis Mention graphs and how many were needed. Overall, today was light on content and not much was confusing."
"There seems to be no confusion related to the material covered in class. Students really enjoyed starting on their projects and working with their teams in studio time. Along with that, they also enjoyed your talk about group responsibilities.","
The students found today's class interesting due to the project they were given, the ability to work with their team, the studio time, and the incorporation of chemistry. They also found the cartoon and working on M0 intriguing."
"There seems to be no confusion related to the material covered in class. Students enjoyed the feedback given on M3. Along with that, they also enjoyed the in-class activity, the in-class examples, and the team time given to work on their projects.","
The class found the team time and starting of project M4 to be useful, the feedback from M3 was helpful, and the in class activity was interesting. They also liked the examples provided and the schedule for dead week."
"Some students are still confused with some of the material covered in class. They would like more clarity related matlab files. Furthermore, students would like a better understanding about the expectations and due dates for assignments. Also, students would like the pace of the lecture to be a bit slower.","
Students would like more explanation on topics such as saving Matlab files, inputing long equations, understanding due dates, adjusting to the pace of the class, and locating Matlab files. The class today seemed rushed, leaving little room for the In-class activity."
"Some of the students had no confusion related to the material covered in class. Other students would like more clarity related to plots, the matlab demonstration, and the difference between SSE and SST. I would suggest going over these topics at the beginning of next lecture.","
The students found some confusion related to plotting datasets, using polyval and polyfit, and the difference between SSE and SST. Clarification was also needed for the instructions in the ICA activity and the importance of the goodness of fit."
"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the user defined functions and working with them. Along with that, they also enjoyed learning about for loops.","
The students found user-defined functions, for loops, and the TA's answers to be the most interesting topics discussed in class. They would like to learn more about when to use scripts and UDFs, how to use functions, and how to translate between scripts and the command window."
There wasn't any confusion about the lecture today. All the students enjoyed working with MatLab and learning about arrays and matrices. Students also liked time given to work on the assignment.,"
The students found the different functions and equations available in MATLAB to be interesting. They also enjoyed the assignment portion of the class and the integration of the assignment file into MATLAB. Lastly, they thought the question generators created for the class were quite unique."
"Students enjoyed learning about matrices and implementing them in MatLab. Overall, there seems to be well-rounded understanding of the concepts learned in class and there was no confusion among the students. ","
The students found a variety of topics interesting, from learning how to edit a matrix in Matlab, to inserting smaller arrays into larger ones, and even unzipping files. They also found learning about script debugging, matrix manipulation, and commenting out code beneficial."
There is a lot of confusion related to the material covered in class. Students would like more clarity related to the different types of functions. There were also a few questions related to grading and calculating volumes.,"
The students found topics such as Gradescope grading, creating main functions, calling subfunctions, figuring out the volumes of the pools, and discussing Assignment 10 confusing. Suggestions would include going over these topics at the beginning of the next lecture."
"There seems to be no confusion related to the material covered in class. Students really enjoyed working on their projects, working on models, working with MatLab, and working on their assignments.","
The students found the graphing, MatLab commands, linearizing data, modelling data, and upcoming project interesting. They also appreciated the time allocated to ask questions and work on assignments. The new project was exciting and it gave them the opportunity to use their skills."
"There seems to be confusion related to files and other concepts in MatLab. Along with that, students would also like more understanding over the assignemtns and the extra credit. I would suggest going over these topics at the beginning of next lecture.","
The students found confusion related to downloading software, extra credit, finding and submitting assignments, saving images, opening .p files, matrices, arrays, assignments due, adding files to MATLAB, finding and running .p files, and saving folders in MATLAB."
There seems to be no confusion related to the material covered in class. Students really enjoyed learning about linear regression and certain functions which they were able to use in MatLab. They also enjoyed the studio time that way given in class.,"
The students found the linear regression models with MATLAB to be the most interesting. They also found the polyfit and polyval functions to be efficient and easy to use. Overall, they enjoyed the in class activity and being able to apply the concepts from 131."
"There seems to be no confusion related to the material covered in class. Students really enjoyed working in with their teams. Along with that, they also enjoyed working with algorithms, calculations, and models.","
Students found various aspects of today's class interesting, including working with their team, configuring plots, calculating SSE, analyzing the model's accuracy, and finding the percent error. They seemed to have enjoyed working together and learning new concepts."
"Some students had no confusion related to the material coverd in class. Other students would like more clarity related to the in-class activity, sse, details about M3, and algorithms. I would suggest going over these at the beginning of next lecture.","
Students would like more clarity with the assignments, how to index files, acceptable error margin, finding V0, SSE, and what to plot for the given data set. Additionally, more guidance and explanation for Milestone 3 was requested."
"Some students had no confusion related to the material covered in class. Students would like more clarity related to MatLab, SSE, SST, In-Class Activity, and assignment. I would suggest going over these topics at the beginning of next class.","
The students found topics such as linear regression, SSE and SST, Excel functions, polyfit, and the A12 project confusing. It might be helpful to spend more time on these topics, explain the uses of SSE and SST, and provide more examples."
"Some students had no confusion related to the material covered in class. Other students would like clarity related to plots and plotting, assignments, homework, and the commands used in MatLab.","
Students found the topics of plotting graphs, using the %s and %.02f commands, importing data, wrapping text, and the fprintf function difficult to understand. An in-class activity utilizing the functions, providing brief screenshots on slides, and correctly formatting the homework could help students better understand the material."
"There seems to be no confusion related to the material covered in class. Students enjoyed working with MatLab and Excel. They also enjoyed doing regressions and seeing the data linearization, models, and graphs.","
Students found the in-class activities and topics related to linearizing data, nonlinear regression, and excel/MATLAB integration engaging and interesting. They also had questions about assignment expectations and error allowances."
Most students were interested in starting a new design project and coming up with solution ideas. Some students were interested problem scoping for the design. A few students were interested in microcontrollers and working in teams in studio time.,"
The students found the introduction of the design project, writing the problem statement, and scoping out a location for the problem interesting. They were also excited to start their own design project and generate areas of mobility issues that needed to be addressed."
"Students were confused about the time given to complete assignments, instructions for today's assignment and limitations for their remaining homeworks and in class assignments. and assignment 19 in particular. ","
Students found confusion with the assignment, the amount of time given to complete it, the limitations of the solution, and instructions for A19. Suggested revisions for next lecture include going over these topics in more detail."
Most students found probabilistic subjects such as z-scores and data visualization through histograms confusing. Two students were confused by the structure and instructions of the in class assignments. A student found the details about the quiz confusing.,"
Some students found the histogram set up and the z-score calculations confusing. It would be beneficial to go through more example set ups and provide more clarification on z-scores and how far a graph can deviate from being normal."
"Most of the students were interested in working in teams and meeting their new team members. Some students were interested in the economic analysis of an engineering design, while others were interested in the usage and benefits of solar panels.","
Students found the equations dealing with prices and breakeven, working in teams, the group project, and solar power functions interesting. They also enjoyed meeting their team members and learning about the economic variables associated with a project."
Most students were confused on the problem scoping and purpose of the new assignment. Lot of students were also confused on the purpose of microcontrollers and how they'll be used in the project. some students were confused on design aspects of the assignment like optimization calculations and design criterias. Some were confused on assigment logistics like due dates.,"
The students found it confusing to figure out what to scope out, finding the right problem to address, the criteria and constraints for the project, using microcontrollers, and due dates for assignments. They also would have liked more time to discuss the upcoming project and confusion arose around the amount of homes the number should be around."
"Most students were interested figuring out what to do for the final presentations and being able to use PowerPoint to present their projects. Some were also interested in matching up with other teams for peer reviews, choosing a single final solutions and reviewing their previous work.","
The students found the group presentation, using PowerPoint and condensing the presentation for the project, and reviewing what they had done so far interesting. They also mentioned the preliminary presentation and choosing a solution."
"Students had trouble with understanding principals of Explore Your Major and logging and using the app for it. Some students also had issues following the material on assignment 3. Some students were confused about variance, standard deviation and possibly other excel functions outside of their use in Excel."," Students have expressed confusion about signing up for majors, using the app, naming assignment 3, understanding variance and standard deviation, using excel functions, and chart rules. Further clarification would be beneficial to help students understand these topics."
Students didn't seem to have major confusions other than navigating through course resources like BrightSpace and using course tools like Excel. A student specifically had issues with creating and formatting charts in Excel,"
The students found no confusion in the lecture today and were able to understand the topics discussed. However, they would like more clarity on how to format charts and shortcuts like locking rows and columns. The peer teachers were also found to be very helpful."
"Most students were interested in revisiting their previous work in the iteration and getting feedback from peers. Some students were also interested in almost being done with the final project and the semester, as well as learning about what work is left to be done.","
The students found iteration 2 most interesting, as well as revising their project designs based on feedback. They also found the final parts of the project report and being almost done with the semester interesting. Work time and final project design were also mentioned."
"In this lecture, students really enjoyed working in breakout rooms with other engineering students and learning about what the course structure and teaching staff would be. They also were interested in discussing what engineers do and that assignments will focus on real-world applications of engineering.","
The students found it interesting that the class focused on real-world engineering scenarios, the teaching team structure, and working with peers. They also enjoyed the activities in the breakout rooms, getting to know their classmates, and the engineer drawing poll."
"A good portion of the students today found the light bulb and other demonstrations to peak their interests. They also found the concepts involving electric charges, forces, and conservation of energy to be interesting too. A couple of students enjoyed working in groups.","
Students found electric charges, energy conservation, demonstrations, practice problems, and group work to be interesting. They also expressed confusion about center of mass, impulse, and some of the problems covered in class."
"The students today found the loop rule and multi loop circuits the most confusing, while other students had trouble with circuits and RC circuits. Some portion of students had trouble calculating matrices and the concept of magnetic fields. Other students had trouble with the concept quiz.","
Students would like more clarity related to circuits, magnetic fields, loops, multi loop circuits, matrices, and RC circuits. There is confusion related to current, voltage, time constant, and determinants."
"The students today found a range of things interesting as well. They enjoyed shell theorem, gaussian symmetry, and electric field concepts. They also liked the way certain things were implemented during class to help them understand it more.","
Today's class was interesting and engaging. Students enjoyed learning about Gaussian symmetry and the shell theorem, as well as the use of symmetry to simplify equations. They found it helpful to see the derivation process for different shapes."
"The students found magnetism and its properties very interesting, as well as the properties and calculations for RC circuits. There was a fraction of students that enjoyed the tophat question they did involving the balloon, and a fraction of students that enjoyed the concept of magnetic monopoles.","
Students found the demonstrations, magnetic field lines, RC circuit calculations, electric and magnetic fields, and circuit equations interesting. They also had questions about impulse, center of mass, and projectile motion."
"While some students were confused by the right-hand rule and the position/velocity/acceleration graphs, many students also felt more confident about these subjects after the lecture. Many students felt that the tophat questions were very helpful in getting them to practice and to understand the concepts of the lecture. Students also reported that they liked the live demonstration because it also helped them visualize what was happening. Some students also liked the problems that had them work on cross-products.","
Students found the right hand rule, graphs of position, velocity, and acceleration, and dot and cross products to be the most interesting topics covered in class. They also enjoyed the real life demonstration with the toy car and the top hat questions."
"Students seemed to really enjoy the problems provided in today's class. They specifically enjoyed the questions about gravity and free-fall, and some also enjoyed the dinosaur problem. Students are enjoying that these problems seem to be conceptual, or are drawing to real-life examples. Lastly, students also seem to enjoy working in groups.","
Students found the kinematics equations, free fall equations, conceptual questions, and applying equations to real-world problems to be the most interesting topics covered in today's class. They also enjoyed the interactive elements, such as the dinosaur problem and breakout rooms."
"Since there was an exam for this class time, students did not seem to spend too much time reflecting on the class. Of the students that did respond, they mentioned that they felt the student was tough, especially the first problem. There was also some level of confusion with the second problem. A student also discussed their uncertainty with the exam."," Students found the exam and the first problem on the exam to be confusing. Additionally, some students had difficulty with the concept of acceleration in the second problem."
"Many students found projectile motion, and specifically the monkey problem, very interesting. Some students also mentioned that they enjoyed TopHat questions in general. There is also some interest in relative motion problems, and working in groups."," Students found the top hat questions, monkey problem, relative motion, and projectile motion to be the most interesting topics in today’s class. They also found some of the problems to be confusing and would like more clarity."
"Unfortunately, there were a lot of different things that students found interesting. Many different aspects of friction caught student's attention, including coefficient of friction, static friction, and hot/cold welds. There were some students who also found normal forces interesting. Lastly, some were interested in how free body diagrams in friction problems work.","
Students found the lecture interesting due to the various concepts such as friction, coefficient of friction, impulse, center of mass, and top hat questions. They also enjoyed the interactive learning style of breakout rooms."
"Some students are still having some issues with dot and cross products, as well as the right-hand rule. It might be useful to go over these in class again. In addition, there are some students having trouble with position, velocity, and acceleration graphs. Others are confused about how to graph in 3D. Lastly, there are some general discussions about the tophat questions, and how they were confusing.","
Students are confused about topics such as the right-hand rule, cross product, position velocity and acceleration graphs, and dot products. More clarification and practice problems are needed to help students better understand the material."
"While some students were confused by the pulley questions from this lecture, there was also a good fraction of the students that found these to be the most interesting part of the lecture. Other types of questions that piqued student interest included the one about objects on ice, as well as one involving normal forces. The students also seemed to enjoy practicing their free body diagraming. Some concepts that the students highlighted as interesting were redefining systems and tension.","
Students found the pulley system, free body diagrams, tension, and coordinates fascinating. They also enjoyed practicing the material in the clicker questions and breakout room problems."
"The four main concepts that students seemed confused about were centripital force, drag force, circular motion, and terminal velocity. Students might need more time practicing with these concepts. Also, some students were frustrated that they didn't have enough time to get through all of the concepts. This may be worth investigating.","
Students expressed confusion related to centripetal force, drag force, circular motion, terminal velocity, and the equations and concepts associated with them. Clarification and more examples are needed to help students better understand these topics."
"There is a lot of confusion related to the material covered in class. Students would like more clarity related to phasers, phase angle, resonance, circuits, graphs, and some of the in-class problems. I would suggest going over these at the beginning of next class.","
There is confusion related to AC circuits, including resonance, inductance/capacitance, power dissipation, phase angles, direction of phasors, direction of phase angle shifts, impedance, and reactive resistances."
"There seems to be a lot of confusion related to the material covered in class. Students would like more clarity related to the right hand rule, circuits, magnets and magnetic forces, some of the equations, and tophat questions.","
Students found topics related to capacitors and resistors, magnetism, RC circuits, and the right hand rule to be confusing. More examples and explanations of these topics would be helpful."
"There is a lot of confusion related to the material covered in class. Students would like more clarity related to the in-class problems, magnetic fields, right hand rule, and integration. I would suggest going over these topics at the beginning of next class.","
Students are having difficulty with topics such as right hand rule, integration, cross products, magnetic field direction, and setting up integrals. Clarification is needed on these topics."
"There seems to be no confusion related to the material covered in class. Students really enjoyed the live demonstrations as it helped them understand the concepts. Along with that, they also enjoyed the in-class problems.","
Students found the demonstrations with the solenoid and toroid, as well as the magnetic field visualization interesting. They also wanted more clarification related to center of mass, impulse, and some of the problems covered in class."
Students enjoyed the in-class demonstration along with the examples and questions that were covered. Students also enjoyed learning about Gaussian Surfaces. There seems to be no confusion about the material covered in class.,"
Students found the topics of center of mass, impulse, Gaussian surfaces, Faraday cages, and electric capacitors interesting. Visuals and demonstrations helped with understanding the material while solving equations provided hands-on practice."
"There seems to be a lot of confusion related to the material covered in class. Students would like more clarity related to the magnetic and electric fields, in-class problems, capacitors, and some of the equations. I would suggest going over these at the beginning of next class.","
Students are confused about topics such as current, capacitors, magnetic and electric fields, and the fourth Maxwell equation. They need more clarity on the direction of current, magnitude, and the equation derivation and application."
Students had doubts over several concepts and questions covered in class. Students would like more clarification on Capacitance and Dielectrics and their uses in certain problems. The 1 vs 100 Sheets Question was also largely questioned by many students. I would suggest going over this question at the beginning of next lecture along with clearing up doubts regarding the concepts stated earlier. ,"
Students are confused about topics such as center of mass, impulse, capacitance, electric field, potential energy, dielectric strength, and the paper top hat question. Clarification of these topics is recommended."
Students enjoyed the questions/problems solved in class. They also enjoyed the demonstration that was shown along with the video examples. I would just doing more demonstrations since the students seem to be getting a much better understanding of the concepts through this.," Students found various demonstrations, videos, and practice problems interesting and helpful for understanding electric fields and conductors. Faraday cages, electric flux, and enclosed charges were especially interesting topics."
"In this lecture, students watched about a video demonstration that involved dipoles, electric fields, charges, and how they all interact with each other. Students were particularly intrigued by this video.","
Students found the demonstration of electric dipoles and how they interact with the electric field, water, and charged rods interesting. They also enjoyed the TopHat questions and enjoyed exploring the connections between chemistry and dipoles in nature."
"In this lecture, students calculated flux for different objects and worked with integrals and electric fields again. Students completed their practice problems on TopHat but were confused by calculating flux and using integration.","
Students are confused about integrating electric flux, calculating angles and orientations, and setting up integrals. Questions on electric fields, flux, and 3-dimensional objects were challenging. More practice and examples are needed."
"There is a lot of confusion related to the material covered in class. Students were confused with torque, finding the lever arm, and the ladder problem. I would suggest going over these at the beginning of next class to clear doubts among the students.","
There is confusion related to force, torque, lever arm, angle, and the ladder problem. It would be beneficial to go over these topics in more detail in the next class."
There seems to be confusion related to the concepts covered in class. Some of the students had confusion related vectors and other concepts covered in class. Along with that students also wanted more time during the explanation of questions.,"
There is some confusion with vector calculations, speed of clicker questions, need for more time to think, and understanding the test/quiz structure. Some students are also having difficulty visualizing direction in calculations."
"There is a lot of confusion related to the material covered in class. Students were confused with the concept of Dopler Effect and its application. Along with that, they were also confused about frequency and resonance. I would suggest going over these topics at the beginning of next class. ","
Students are having difficulty understanding the Doppler effect, resonance, frequency, and applications of sound waves. They also need more clarification on the superman problem and the tophat open ended problem."
"There seems to be no confusion related to the material covered in class. Students enjoyed learning about escape speed, potential energy, and gravity. Students enjoyed the problems given in class and especially liked the real world examples.","
Students found today's class interesting due to its real-world applications, such as astronauts and gravitational force. They found the proportional reasoning problems and the third top hat question intriguing. They also enjoyed the escape speed and superposition topics."
"These is a lot of confusion related to the material covered in class. Students would like more clarity related to collisions, amplitudes, and frequencies. Along with that, students also had doubts related to the in-class problems. I would suggest going over these at the beginning of next class.","
Students had difficulty understanding setting up energy problems, calculating frequency and amplitude, resonance, inelastic collisions and SHM. Demonstrations and clarification would be helpful."
There seems to be no confusion related to the material covered in class. Students enjoyed working with integrals and learning about how useful they are. Along with that students also enjoyed working with graphs and learning about area under the curve. A few students enjoyed the break down of the exam. ,"
Students found the topics of integrals, force, acceleration, and graph analysis interesting and enjoyed the exam breakdown. They were able to understand how integrals are related to work and velocity."
There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class demonstrations and problems. They especially enjoyed the hair demo and were intrigued by measuring the width of hair.,"
Students found the demonstrations and applications of light diffraction to be interesting, such as measuring the width of a hair and calculating a satellite's resolution."
