generation,oracle
"Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
The discussion of the exam
The applications of the recursive method
the test results! omg!
I like the idea of induction over strings.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
The discussion of the exam
The applications of the recursive method
the test results! omg!
I like the idea of induction over strings.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
The discussion of the exam
The applications of the recursive method
the test results! omg!
I like the idea of induction over strings.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
The discussion of the exam
The applications of the recursive method
the test results! omg!
I like the idea of induction over strings.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
The discussion of the exam
The applications of the recursive method
the test results! omg!
I like the idea of induction over strings.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"Hash functions was the most confusing.
The diagonolization theorem is a hard concept to wrap my head around, but after looking at it some more it is becoming more clear what is going on.
How to prove that a number is transcendental or what really makes a number transcendental
Uncountable. That whole proof confused me more and I think I need to run through it again truthfully
I was a little fuzzy on mod congruence at the end of class.","I thought the topic about sets, being infinite and also countable/not countable was a little confusing. I eventually got it to some extent though.
Hash functions was the most confusing.
I was a little fuzzy on mod congruence at the end of class.
How to prove that a number is transcendental or what really makes a number transcendental
Uncountable. That whole proof confused me more and I think I need to run through it again truthfully"
"Random variable like mentioned is a confusing term for a function
Spam filter set up
Bayesian filters were most confusing.
The last parts about variance and expected values was a bit confusing and hard to understand.
Variance not really meaning anything, while still meaning some thing comparatively. Maybe I will be less confused once I have more examples of variances in different situations.","Bayesian filters were most confusing.
The last parts about variance and expected values was a bit confusing and hard to understand.
I think that all the variables we covered are understandable, but they all blend together and is a bit overwhelming
The proofs to many of the ideas covered in class but omitted as a textbook problem
The last parts about variance and expected values was a bit confusing and hard to understand."
"Understanding that using modular arithmetic as a way to decode and encode messages is a pretty weak method was delightful to me. Thanks for the heads up.
I thought that the different rules for the gcd and how to get the prime factorization was really interesting and cool.
The class itself :D, being able to ask any question
I like the different theorems introduced
I really liked the countable infinity proof for prime numbers","Understanding that using modular arithmetic as a way to decode and encode messages is a pretty weak method was delightful to me. Thanks for the heads up.
The proof that there are an infinite number of primes was the most interesting.
Utilizing the fundamental theorem of arithmetic to develop an algorithm for finding the gcd of some values.
I found Euclids method very interesting and was fascinated at how much time it could save me while solving GCD problems
I thought the sieve of Eratosthenes was very interesting. I had never thought about a good way to prove which numbers are prime, so that was pretty interesting."
"Understanding the difference between finding ranks and finding card values as well as the exact thought process for a flush calculation took much effort on my part and needed more details.
Finding the probability of getting certain poker hand combinations was most confusing.
I honestly think this lecture is way more straightforward than most, but I tend to get lost on probability. I think I just need more practice.
I thought that figuring out how to determine the combinations/permutations of cards to use when trying to find specific hands was a bit difficult.
When to use certain combinatorics strategies","Finding the probability of getting certain poker hand combinations was most confusing.
I'm confused when to use permutations or combination like when we used permutations for the suits for a poker question. I still don't get why order matters
I honestly think this lecture is way more straightforward than most, but I tend to get lost on probability. I think I just need more practice.
I honestly think this lecture is way more straightforward than most, but I tend to get lost on probability. I think I just need more practice.
Understanding the difference between finding ranks and finding card values as well as the exact thought process for a flush calculation took much effort on my part and needed more details."
"Again, the same as the previous question. With this week being a review, everything was at the same level.
Going over challenge problems on homework assignments was most interesting.
i found it interesting when i managed to get both top hat questions wrong even tho they were the easiest yet
The race with ties problem having no formula, it seems weird for a math problem to have no formula to reach a solution
Conditional probability disobeying and straying from what we would normally think the solution was really cool to me.","Again, the same as the previous question. With this week being a review, everything was at the same level.
Conditional probability disobeying and straying from what we would normally think the solution was really cool to me.
The race with ties problem having no formula, it seems weird for a math problem to have no formula to reach a solution
Sequences
i found it interesting when i managed to get both top hat questions wrong even tho they were the easiest yet"
"Proving how something was countable through tupules when asking to prove multiplication of natural number times natural numbers was confusing.
I think induction is still a bit confusing but I am slowly getting it.
None
Today's review was very clear
Mathematical induction was confusing.","Proving how something was countable through tupules when asking to prove multiplication of natural number times natural numbers was confusing.
Mathematical induction was confusing.
Some of the examples went a little too fast
Today's review was very clear
Proving how something was countable through tupules when asking to prove multiplication of natural number times natural numbers was confusing."
"Notation
Nothing
A bit more explanation in logical equivalences
I thought that parts of the predicate logic and connecting them together was sort of confusing.
Converting an implication into a disjunction definitely needed more explanation today.","I think there could be more examples of trying to simplify a compound proposition without using a truth table.
Converting an implication into a disjunction definitely needed more explanation today.
A bit more explanation in logical equivalences
The true and false values of quantifiers would be better explained if the tables from the book displaying these values were used
I thought that parts of the predicate logic and connecting them together was sort of confusing."
"How the rules of inference play a huge role and the types of proof
NA
I found the idea indirect proofs to be interesting. The concept of proving something without directly proving it is something that is mentally done by people everyday, but is rarely done on paper, in a math class.
Learning the three ways proofs can be written.
I thought that the idea and reasoning behind why you have to do existential instantiation before universal is really cool and interesting.","Proof by contrapositive was interesting once I realized it was because contrapositive is equivalent to original statement
I thought that the idea and reasoning behind why you have to do existential instantiation before universal is really cool and interesting.
Proofs by using a contra positive and proving it true and proofs by using a contradiction and proving it false
I found the idea indirect proofs to be interesting. The concept of proving something without directly proving it is something that is mentally done by people everyday, but is rarely done on paper, in a math class.
I really thought it was interesting that we are doing more actual math proofs and moving away a bit from translating english to logic and vice versa."
"Being able to ask stupid questions
The abstraction of of logic. For example, instead of the domain being students, make the domain people and check if those people are students. This is an important part of making reusable functions in programming.
I thought that the usage of existentials and conjunctions and universals and implications was really cool and interesting.
I thought it was interesting that a simple rearrangement of nested qualifiers can completely affect the truth values of the statement.
I guess the translation was pretty enjoyable for the most part","Learning about DeMorgan's for quantifiers. It's nice to see these ideas formalized.
I guess the translation was pretty enjoyable for the most part
I found most interesting the last thing we discussed, using more than one existential on a proposition with multiple variables and how important the order is
I thought that the usage of existentials and conjunctions and universals and implications was really cool and interesting.
The abstraction of of logic. For example, instead of the domain being students, make the domain people and check if those people are students. This is an important part of making reusable functions in programming."
"I thought the usage with logic puzzles was interesting.
Stupid questions
I thought it was interesting and fun to see how we could solve those puzzles using just logic and how much information we could deduce from a few propositions.
Translating English into logic
None","What was most interesting today was observing and understanding that a contrapositive is logically equivalent to an original statement. That kinda blew my brain there.
I found the different negation and the DeMorgans laws to be interesting and also challenging to think about. Seeing their truth tables also made it more interesting as well.
learning the process to solve logic puzzles was super interesting and satisfying to see work.
I found the idea of tautology and contradiction fascinating how a compound proposition can be inherently and structurally correct or incorrect
I thought it was interesting and fun to see how we could solve those puzzles using just logic and how much information we could deduce from a few propositions."
"I wish we talked more about how computers communicate with the internet ex. How your computer gets a to a web page.
The ending concepts of multiplexing
I think the community concept is good
I thought you went over everything with an accurate amount of detail to where I could throughly understand it.  Im glad ya out incorporated more examples.
examples with definitions","Everything seems clear to me
Nothing was confusing today during class.
I felt multiplexing was confusing
Something which I found to be a bit confusing was the concept of how unicast vs broadcast vs multicast changes when one is converted to the other. Since these types of communication primarily deal with one to either one, many or some, the idea of converting one type to another was a bit unclear. For example, if a private DM is posted publicly, would that now qualify as broadcasting?
The concept of circuit switched was slightly confusing and I feel like it lacked a proper definition during the lecture."
"Different forms of communication
The idea of communication between living cells was very interesting, but dwelling too much time on it may be off the mark for the scope of this class. Perhaps the idea of packet switching on the internet could be related to neurotransmitters or some other physical packet.
None
How a computer accesses a website and the different parts of a computer that does this. I have never learned this and I am a computer science major. Also, it is interesting how this stuff works. If you think about it the wireless thing is amazing and I have no idea how it works
The different applications of communication","The different applications of communication
Most interesting topic for me was how the different animals communicated through dance, vibrations, scent, vocalize, display, etc. I thought the diversity of methods for communication was really interesting.
The post office, while it became a side tracked conversation I learned more on how it worked.
I was very intrigued by the post office example and how algorithms came into play for helping sort mail
TopHat questions"
"I'm still not entirely sure what I have to do to get the assignments done that are due on Wednesday.
The problem statement was a little tough at first.
problem statement
I was confused during todays class.
Finding the source needed for problem statement. Sometimes I do not know what data I need to find (from the internet).","problem statement
Finding the source needed for problem statement. Sometimes I do not know what data I need to find (from the internet).
I was confused about doing the in class assignment for a bit
I'm still not entirely sure what I have to do to get the assignments done that are due on Wednesday.
I was confused during todays class."
"CAD
What was interesting was doing the calculations to fill out the boxes of the weighted decision matrix. Finalizing those calculations has always been satisfying to me.
design project
quiz
equation","Quiz
design project
What was interesting was doing the calculations to fill out the boxes of the weighted decision matrix. Finalizing those calculations has always been satisfying to me.
equation
CAD"
"I found it interesting that everyone has different ideas for shapes around the water
Calculating for exact results rather than estimates
I found that making smaller shapes to find area can be more precise the most interesting
The way that we can use normal shapes to estimate the area of irregular shapes is interesting to me.
creating a mathematical model","creating a mathematical model
I found it interesting that we can use mathematical models to describe data sets
The fact that there are multiple methods by which to use the laminar approach for a single shape or surface.
I found that making smaller shapes to find area can be more precise the most interesting
I found it interesting that everyone has different ideas for shapes around the water"
"Prototypes
Prototyping with minecraft
prototyping
ica
I found nothing confusing during todays class.","The prototyping was confusing.
I was confused if we were supposed to make 1 prototype for our top 3 designs or if we could make multiple prototypes for the same design.
finding the idea of how to prototype
New quiz guidelines
ica"
"Nothing needed more details, I understood everything
Something that confused me was the need to talk about the problem statement in our presentation while we could only put bullet points of 5 words or less in our slides.
Video
ICA
5x5 in presentation","Something that confused me was the need to talk about the problem statement in our presentation while we could only put bullet points of 5 words or less in our slides.
5x5 in presentation
the presentation
ICA
I was confused about which prototype to choose."
"I found nothing confusing during todays test.
I wasn't sure why model 2 had setbacks compared to model 1.
intercept question on quiz
IC quiz
In class quiz","In class Quiz
In class quiz
I think that the 3D printing portion of the project could have been explained in more depth. It was kind of brushed off and left me wondering more about what we will be doing.
Specifics on how to do thought experiments
I found nothing confusing during todays test."
"Nothing
I had some difficulty knowing what was meant by a testable prototype. However, I got the issue cleared up. This will help me in the rest of the project design.
Lecture
How to prototype
the weighted decision matrix wasn't clear","How to prototype
I had some difficulty knowing what was meant by a testable prototype. However, I got the issue cleared up. This will help me in the rest of the project design.
making the physical prototypes
the weighted decision matrix wasn't clear
Weighted decision matrix"
"Pros and Cons
Kyle
feedback from TA
Professor Wible had a discussion about 3D printing with my group which was interesting.
Pros and cons","I found other people's ideas for this design project very interesting.
How other people come up with their unique and interesting ideas.
Pros and cons
I thought it was interesting that my idea for an extra cart on the Boilermaker Special would receive good feedback.
feedback from TA"
"finding the magnetic field of the capacitor because it is the same equation as the magnetic field of a wire

nothing
Equations that are essentially plug-in easily
how simple the calculations could be","the problems we did in class
The conceptual question
I enjoyed seeing how we could use the idea of gauss law with magnetic fields. it was interesting to use different variations of the equations.
I found the right hand rule for finding for electric fields the most interesting.
the right hand rule!"
"

What are some other forms of the magnetic behavior in materials? and what are the uses of the magnetic material in the real life? I felt that maybe having more examples would make it more clear in my head
Nothing much
","Everything was pretty clear
Determining the direction of the magnetic force was confusing.
The differences between diamagnetism and paramagnetism were really confusing. The differences are vague, but Im sure itll make more sense after watching more lecture and reviewing the textbook.
I thought it was confusing trying to use the right hand rule to figure out the direction of magnetism
What are some other forms of the magnetic behavior in materials? and what are the uses of the magnetic material in the real life? I felt that maybe having more examples would make it more clear in my head"
"I was confused on understanding the oscillations with the inductors. However, relating it to the to the spring made perfect sense.
The calculation problem
the stuff with graphs
series conductor
I am still confused about finding the direction through lenz law.","I get confused with how inductors and resistors fit in a circuit together
I was confused on understanding the oscillations with the inductors. However, relating it to the to the spring made perfect sense.
It was hard for me to tell when to use which equation for finding current.
Rc circuit makes me little bit confused. With inductance
I did not understand the first two tophat question."
"I liked the last word problem we did as a class.
I loved the part in class where we were discussing the conceptual based questions
demonstrations
how Z and R are related
The example problem with an RLC circuit at its resonance frequency","I really liked the demonstration that showed that resonance is a higher amplitude
The demonstration of the graphs
The word problem was interesting. I thought it would a bit more complicated but it ended up being a simple plug and chug type solution
I found most interesting were the phasors and how graph manipulation worked
The oscilloscope greatly increased my understanding of a circuit at resonance."
"I really enjoyed the whole class today. I liked all of the comparisons you made to computers and real life applications.
The arcing demo where you made a spark by charging the capacitor to the point of 3 kV/mm.
how the sparks reduced the voltage immeaditely
the example with the two metals plates and moving them close together and then farther apart
I thought that looking at the relationship between different variables such as distance and electric potential was really interesting and helpful to spend time on.","I found the demonstrations with the capacitor the most interesting. I appreciated being able to see the change in voltage when the distance between the plates was changed and when a dielectric (book) was added to the system.
I really enjoyed the live demonstrations. These definitely increased my understanding of the concepts being taught.
I found the relation between distance and capacitance interesting. It was hard to understand in the reading but your example made it easy and interesting to understand
I thought the relationship between capacitance, voltage, and distance was interesting and how they all change when another is constant or changes.
The sheet of paper vs. the book was interesting and watching the voltage change in the example."
"I thought that the demonstrations involving current were pretty interesting.
The wire demonstration coinciding with the cross product
I found the application of the railgun to be very interesting because current and magnets moving a rod seems like magic.
Loops have no net force in a uniform magnetic field
The demonstration of a circular force from an electron.","I found the demonstration of magnetic force causing an initially stationary rod to roll in one direction to be interesting.
I thoguht the demonstrations were really interesting and showed how strong magnetic fields are.
The application of the magnetic force and the problem we did in class.
The electron shifts to right which is magnetic field direction
Direction is flipped because electrons are negative"
"Current being independent of induction was a bit weird
I was confused about when to point your thumb towards current in the right hand rule and when to point it towards magnetic field.
Finding magnetic flux between two wires
How do transformers work? Do they add additional voltage to the grid using magnets and is it possible to get free energy from magnets?
how to calculate mutual induction with two wires","I thought the topic of self induction was confusing. I am still having trouble understanding what it means to induce in emf from its changing magnetic field.
The integration part of the flux
I was confused about when to point your thumb towards current in the right hand rule and when to point it towards magnetic field.
The big integration problem. Will we have to do the big part that you did with us before the tophat question?
Today in class I was confused on how to set up the last problem we did. I feel like I will need to do a few more practice problems with that formula."
"relationship between E fields and B fields
I was slightly confused on a few of the top hat multiple choice questions, namely, regarding the directions of the electric, magnetic, and overall motion of the wave.
Figuring out the equations with the correct direction for E and B
I was confused on intensity top hat question that we did.
the second and third tophat question","I was slightly confused on a few of the top hat multiple choice questions, namely, regarding the directions of the electric, magnetic, and overall motion of the wave.
I was confused on intensity top hat question that we did.
I was a bit confused about the direction of the overall wave. I can understand the direction of the individual magnetic field wave and electric field wave but was confused about the direction of the final product.
Todays lecture could have had a better explanation for the difference between the magnetic and electric field and how their waves flow to make the electromagnetic firld, specifically the second tophat problem involving the RHR.
The light was bit confusing conceptually"
"cross product
I found the experiment where we determined the amount of time for the capacitor to discharge interesting because it implemented what we were learning in class to real life. It made me understand how to use the equation more better
The last top hat word problem was confusing at first, but it would be interesting when we solved the problem
The lazer demo
It is interesting that a monopole magnetic field hasn't been discovered","I found the demonstration of charging and discharging the capacitor to be interesting
I really liked the demonstration where you showed the beam of electrons and used a magnet to move it and showed how the right hand rule worked. It cleared things up and was cool to see the visual.
I liked the magnetism parts of the lecture
I found the magnet and electron stream to be very interesting because i never thought a magnet could do something like that.
I found the tophat question asking about the balloon and magnetic field interesting. It clarified the concept of magnetism and how it works very well for me."
"Today I found the problem that we did in the breakout room a little bit confusing, but seeing how you could keep track of charges in a chart and use q as the variable helped it make more sense.
i thought the force versus charge was confusing. I thought the question on coulombs law and the touching of the three objects could have been clarified better, but the lecture overall was really well thought out and understandable.
I would like to get more lecture on the shell theorems and what they really mean.
She'll Theorem was a little confusing with the equation for F.
Direction and if something was positive or negative","I would like to get more lecture on the shell theorems and what they really mean.
The clicker with magnitude of electrostatic force was confusing. Comparing objects b and c was difficult.
I felt how charges and distance related to maximum force needed a few more examples
Basically all the material was straight forward, would love to do more problems including vectors as I am not great at them.
I feel like the shell theory needed to be explained more. I also feel like the technical terms should've been explained more like what an induced charge is."
"I found the videos the most interesting, because electric fields really exist in the shapes we learned about.
Nothing
I liked the demonstration.
I found it interesting how the fields react regarding like charged particles
The demonstration where we could see the nylon strips in the oil lining up with the electric field was really interesting.","How charges behave differently in the presence of other charges
The demonstration at the end showing electric fields.
I found the demonstration video with the mineral oil and nylon fiber interesting, especially because it showed what the electric field would look like.
I thought that the first problem we did for the top hat question was pretty interesting. I enjoyed watching the two vectors cancel out for some reason. The problem was more simplistic than I thought it would be.
I thought that the first problem we did for the top hat question was pretty interesting. I enjoyed watching the two vectors cancel out for some reason. The problem was more simplistic than I thought it would be."
"The cube flux example was interesting and very clearly explained
I think the multiple choice is interesting, and i understand all of it.
I felt like todays class helped me understand some of the concepts I have been struggling with. I really liked how we did more examples that were walked through than clicker questions.
I really enjoyed solving the first integration problem. I was confused about it first but that problem clarified my confusion.
I found that only needing to consider the electric field component that is perpendicular to dA the most interesting. It's like how you feel more resistance in a water current if you're holding a flat piece of metal with the surface facing the current rather than perpendicular to it.","I thought the connection between flux and velocity was interesting. As well as the fact that flux can be calculated from other things other than electricity.
I liked solving for the flux on the cube and comparing the sides. It helped me understand the concept better.
I found the integrals to be really interesting and simplifying the problems
That if there is no charge at a certain location there is no flux there at all, unlike Electric field and force
The mentioning of vector was interesting when discussing of flux"
"The size of data
Seeing my new group was most interesting in today's class.
in class activity was pretty straight forward and it was interesting to get probability straight from excel
Pivot tables
Using pivot tables in excel to look at the relationships between different variables.","I liked that we got new groups, and are able to work with and get to know new people. I also found the upcoming project to be very interesting, and I am looking forward to doing more with it.
Using pivot tables in excel to look at the relationships between different variables.
The size of data
I liked meeting my new group members and defining our group code of conduct.
in class activity was pretty straight forward and it was interesting to get probability straight from excel"
"Figuring out the board was very confusing, like the resistors were different values then what was listed
The TI board kit
the circuit thing was a little confusing to use
Nothing
Running the code","Where to find the Energia program to download also running it was a little confusing
I felt like there could have been more information about what each of the individual parts look like
Working with TI instruments and downloading necessary files.
setting up energia was somewhat of a hassle, but after we got it to work it was very refreshing.
Almost everything about the TI Boards. Don't know the process and order, and different pdf shows different."
"I found most interesting the structure of the class time and that there is allotted time for many activities including presentations, group projects, and individual progress.
Studio time seems like a good time for us to do our work.
The in-class activity was the most interesting.  It was the first group project that we worked on so it was nice to meet some new people.
It's just the first class, I'm looking forward. I do want to learn many application of Excel.
The projects seem interesting on their own","I found most interesting the structure of the class time and that there is allotted time for many activities including presentations, group projects, and individual progress.
Studio time seems like a good time for us to do our work.
It's just the first class, I'm looking forward. I do want to learn many application of Excel.
I found it very interesting that most of our grade is comprised of projects. I feel like I will like this method more than having multiple midterm exams like other courses have.
One of the things that I found most interesting in class today was the semester flow and how we are going to be doing five projects. In addition, learning about how problems becoming more ambiguous as we explore them further is interesting."
"The concept of introducing 2 accelerations and solving.
the problem with two dinosaurs running into each other
The dinosaur question
The problem regarding the dinosaurs did trip me up a little bit. I had some trouble regarding the accelerations for the two dinosaurs and I ended up subtracting them instead of adding them together to equal 5.
The last question needed a bit more clarification. It felt a little rushed because we were running out of time.","The problem regarding the dinosaurs did trip me up a little bit. I had some trouble regarding the accelerations for the two dinosaurs and I ended up subtracting them instead of adding them together to equal 5.
the problem with two dinosaurs running into each other
The last question needed a bit more clarification. It felt a little rushed because we were running out of time.
The concept of introducing 2 accelerations and solving.
I am a little confused on how to determine changes in direction and how points of references work."
"I liked all of the different physical situations that the problems were applied to. Today we went into detail in very seemingly simple physical situations and assessed the forces involved in multiple ways. I liked the deep dive we took
that we get a notes sheet on the test
I enjoyed only drawing dots and being able to minimize the number of components found.
I thought the question with the two tensions was interesting
I found that solving equations without some of the information to be interesting","The example problems
I thought that spending time on a question and thinking about how the forces interact with an object is crucial to understanding what sort of things I can use to figure out a missing piece of information.
I enjoyed how the problems were reviewed together as a class in order to ensure everyone understood the material.
I thought the question with the two tensions was interesting
For the pulley problem I found it extremely interesting that we were able to solve for acceleration using total mass and a simple diagram on the x axis. It was much quicker than using all of the components on the Atwood and it made more sense to me."
"Today I needed some more explanation on why the R value was 1/2R and 3/2R for finding center of mass when an object in projectile breaks.
I felt I understood the material well for this lesson
I was confused on the differently worded impulses. I am not sure what the difference is between impulse done onto something and impulse done by something.
the last concept th question
The rope problem","I had trouble with the rope center of mass problem. I thought it was like the canoe problem from the lecture videos, but I was wrong. My friends and your explanation cleared up the confusion though.
I sometimes get confused with the weighted average aspect of the center of mass. I get confused on how to set up the coordinate system regarding CoM problems
While it was pretty straightforward, I would say I need some clarification as to what exactly impulse is and some applications of it.
I was confused on the differently worded impulses. I am not sure what the difference is between impulse done onto something and impulse done by something.
The explosion problem if the particles have different masses"
"Today I thought it was interesting to do the same problem twice except one time add friction to see how much of a difference it makes in the final speed of the problem.
I thought that the change the in energy being equal to the work done by non-conservative forces to be equal was the most interesting thing we learned in class today.
The mathematical conversions always interest me although they can be confusing. Converting the equations feels like a puzzle which is interesting but also frustrating at the same time.
I liked using energy and work theorem related to roller coasters
Learning that the force of gravity cancels out in a roller coaster when calculating things related to energy was something I found interesting.","I found it interesting how easy computations of velocity become when just looking at the energy in a system
I liked using energy and work theorem related to roller coasters
The way work relates to the energy and the conservation.
I like the way the same problem was brought up twice using two different concepts so that I could see how the physics built upon itself
Today I thought it was interesting to do the same problem twice except one time add friction to see how much of a difference it makes in the final speed of the problem."
"I really liked the examples. It gave a good insight into the concepts. I especially liked the pool ball one, as it helped me understand nodes a bit better from the last lecture.
All of the demonstrations especially the rice one
I liked seeing how different objects with different holes affected the sound made and how much.
The sand demonstration
I found the tuning fork demonstrations along with its supplementary video because they applied the ability to identify resonant frequencies and showed that sound waves travel through air.","the last demonstration with the sand and the tube demonstration
I thought the glass demonstration and the sand demonstration were really cool.
The demonstration
I really liked the examples. It gave a good insight into the concepts. I especially liked the pool ball one, as it helped me understand nodes a bit better from the last lecture.
I thought the 8 ball connected by strings was interesting because it helps me to see the nodes and how they increase when you double the speed."
"The demonstration of stress
The modulus problem
I found the examples of harmonic motion interesting. They really helped my comprehension of the topic
I think it's interesting to learn about stress and strain.
knowing all the different results that can be found from one graph","The demos of simple harmonic motion
I liked watching how the weight made the simple harmonic motion have a faster period. Whenever I see these problems occurring in an actual experiment it helps me understand the parts of the formula and how they relate more.
The demonstration of stress
I really enjoyed the real world example problems - I gained a better understanding of the different types of pressures on object
The modulus problem"
"I was confused if the moment of inertia for the same object with conserved momentum would always be different
I thought that how inertia was used could have used more explanation
The mrv problem
It is still a bit difficult for me to know when to use each equation, but the explanations after each problem for this class were very useful for understanding each question
The difference between linear and rotational momentum in the asteroid problem","I thought that how inertia was used could have used more explanation
How the moment of inertia relates to liner momentum
I was confused on how to calculate angular momentum in different types of objects
the second conceptual top hat question
I was a little confused about the question where we had to calculate the velocity of the second asteroid that inelastically reacted with a larger asteroid."
"The 3rd clicker question
I was a bit confused on the direction of gravitational forces on objects.
the first top hat question about 3 particle positions and the greatest force
I was confused on solving the net force for the masses on a triangle. The angle is what screwed me up. I made a simple vector mistake.
superposition","The problem with the triangle and 3 masses
I was confused on solving the net force for the masses on a triangle. The angle is what screwed me up. I made a simple vector mistake.
I still find finding the components of the force of gravity confusing even though it is like vector addition.
I was a bit confused on the direction of gravitational forces on objects.
I wish we could go more in-depth as to why the F = GMm/r^2 formula works. Compared to other formulas, I think this is one where the derivation can really help with the conceptual understanding."
"In the general backtracking structure I'm not sure what the ""if more decisions"" means
nothing
Code examples of backtracking not the sudo code
Nothing
-the equations with f(n) and how it connects back to the different symbols and which symbols to use or not to use","There was not much confusion in today's lecture.
Nothing more, enough clear
I would like more background info about trees. I feel like we jumped into them a bit quickly.
Code examples of backtracking not the sudo code
The implementation of the backtracking of the Boggle problem was most confusing."
"None
Articulation Point Algorithm was Confusing
biconnected graphs
The method of visiting every node of a weighted graph using the path with the lightest weight was most confusing.
The algorithm for determining articulation points via DFS","None
Articulation Point Algorithm was Confusing
The algorithm for determining articulation points via DFS
biconnected graphs
The method of visiting every node of a weighted graph using the path with the lightest weight was most confusing."
"
I enjoyed the working in small groups
I really enjoyed the interactively of the class, it helped to keep me engaged and understand the content.
Having us build bsts. It was helpful to think through algorithmically. Also the delete function nested functions were interested
The applications of a BinarySearchTree was most interesting.","I really enjoyed the interactively of the class, it helped to keep me engaged and understand the content.
I enjoyed the working in small groups
The applications of a BinarySearchTree was most interesting.
Having us build bsts. It was helpful to think through algorithmically. Also the delete function nested functions were interested
Red and black BST"
"I found the binary tree search method to be a smart way of doing things to shrink the run time
It was interesting to learn the different binary tree structures and get an intuitive feeling to how trees can be O(logN) for searching
Learning the effectiveness of trees storing data opposed to linear stores of data and also how intelligently storing data inside the trees can effect run times
Runtime analysis of data structures
BST does seems interesting, I liked learning about how the structure of it is branched rather than linear.","The use of tree seems to be very impactful
Learning the effectiveness of trees storing data opposed to linear stores of data and also how intelligently storing data inside the trees can effect run times
BST does seems interesting, I liked learning about how the structure of it is branched rather than linear.
Binary trees as a way to efficiently store data
Runtime analysis of data structures"
"I found djikstras shortest path algorithm interesting
The Union/Find ADT implementations were most interesting.
algorithm optimizations
Going through the heap sort example was quite helpful
Working through dynamic connectivity problem and seeing difference in representation between array and tree","algorithm optimizations
I found the path compression optimization to be interesting for Union/Find
Going through the heap sort example was quite helpful
I found djikstras shortest path algorithm interesting
Working through dynamic connectivity problem and seeing difference in representation between array and tree"
"How the queue works for DFS/BFS but I think it'll be more clear once I look over it again/we have the homework on it
dfs algorithm
Nothing
The different operations that can be performed on a graph was most confusing.
Nothing","Nothing
Nothing
dfs algorithm
I was confused to how DFS would find the articulation points of a graph
How the queue works for DFS/BFS but I think it'll be more clear once I look over it again/we have the homework on it"
"Nothing
I am still confused how a binary search tree would give logN order of growth
difference between full and complete tree
I would like more detail about what types of problems would use BST
Nothing, pretty clear","Nothing was confusing today during class.
Nothing
I would like more detail about what types of problems would use BST
I am still confused how a binary search tree would give logN order of growth
difference between full and complete tree"
"Binary search trees and traversals
BST
Limiting user ability to access data.
Traversal methods
I enjoyed covering some of the material from the assignment.","I enjoyed seeing the implementation of in order traversal 
 I enjoyed covering some of the material from the assignment.
Traversal of binary search trees
 How the binary search tree is designed to accommodate for bot searching and insertion of values
Using the different types of tree traversals in a problem"
"I enjoyed learning about how to backtrack with recursion.
The 8 queen shows how it work
The backtracking and recursion algo
How to solve problems using recursion/all the possible choices you can make
I found it interesting to relate the general format of recursion to the Boggle lab","The 8 queen shows how it work
Going over boggle problem and why we use string builders
The function of backtracking and how it makes solving problems easier instead of exhaustive searching 
I appreciated the run through of the examples
I found it interesting to relate the general format of recursion to the Boggle lab"
"huffman codes
The runtime analysis of a DLB versus a R-way RST
Runtimes for the different tries
Differences between all the tree/trie types
When to use Radix trees vs DLB trees","Differences between DLB trees and other trees/tries
Differences between all the tree/trie types
RST
huffman codes
compression"
"Heap
Heaps are BSTs with a special property
Walking through the runtime
To delete root in heap, you overwrite it with the item in last leaf and then delete last leaf
Prim's algorithm","Heaps
To delete root in heap, you overwrite it with the item in last leaf and then delete last leaf
Min heap insert and removal
Prim's algorithm
Walking through the runtime"
