generation,oracle
" I like the idea of induction over strings. 

 Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 The applications of the recursive method 
 the test results! omg!  ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" I like the idea of induction over strings. 

 Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 The applications of the recursive method 
 the test results! omg!  ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" I like the idea of induction over strings. 

 Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 The applications of the recursive method 
 the test results! omg!  ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" I like the idea of induction over strings. 

 Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 The applications of the recursive method 
 the test results! omg!  ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" I like the idea of induction over strings. 

 Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 The applications of the recursive method 
 the test results! omg!  ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" Hash functions was the most confusing. 
 The diagonolization theorem is a hard concept to wrap my head around, but after looking at it some more it is becoming more clear what is going on.  

 How to prove that a number is transcendental or what really makes a number transcendental 
 Uncountable. That whole proof confused me more and I think I need to run through it again truthfully ","I thought the topic about sets, being infinite and also countable/not countable was a little confusing. I eventually got it to some extent though.
Hash functions was the most confusing.
I was a little fuzzy on mod congruence at the end of class.
How to prove that a number is transcendental or what really makes a number transcendental
Uncountable. That whole proof confused me more and I think I need to run through it again truthfully"
" The proofs to many of the ideas covered in class but omitted as a textbook problem  
 Spam filter set up  
 Variance not really meaning anything, while still meaning some thing comparatively. Maybe I will be less confused once I have more examples of variances in different situations. 
 Bayesian filters were most confusing. 
 I think that all the variables we covered are understandable, but they all blend together and is a bit overwhelming ","Bayesian filters were most confusing.
The last parts about variance and expected values was a bit confusing and hard to understand.
I think that all the variables we covered are understandable, but they all blend together and is a bit overwhelming
The proofs to many of the ideas covered in class but omitted as a textbook problem
The last parts about variance and expected values was a bit confusing and hard to understand."
" I found Euclids method very interesting and was fascinated at how much time it could save me while solving GCD problems  
 Utilizing the fundamental theorem of arithmetic to develop an algorithm for finding the gcd of some values. 
 The proof that there are an infinite number of primes was the most interesting. 
 The class itself :D, being able to ask any question 
 Euclid's algorithm was very interesting since its so clever and simple yet effective  ","Understanding that using modular arithmetic as a way to decode and encode messages is a pretty weak method was delightful to me. Thanks for the heads up.
The proof that there are an infinite number of primes was the most interesting.
Utilizing the fundamental theorem of arithmetic to develop an algorithm for finding the gcd of some values.
I found Euclids method very interesting and was fascinated at how much time it could save me while solving GCD problems
I thought the sieve of Eratosthenes was very interesting. I had never thought about a good way to prove which numbers are prime, so that was pretty interesting."
" Nothing was all that confusing 
 I'm confused when to use permutations or combination like when we used permutations for the suits for a poker question. I still don't get why order matters 
 Picking out cards from a deck for a flush, straight flush, etc 
 None 
 I thought that figuring out how to determine the combinations/permutations of cards to use when trying to find specific hands was a bit difficult. ","Finding the probability of getting certain poker hand combinations was most confusing.
I'm confused when to use permutations or combination like when we used permutations for the suits for a poker question. I still don't get why order matters
I honestly think this lecture is way more straightforward than most, but I tend to get lost on probability. I think I just need more practice.
I honestly think this lecture is way more straightforward than most, but I tend to get lost on probability. I think I just need more practice.
Understanding the difference between finding ranks and finding card values as well as the exact thought process for a flush calculation took much effort on my part and needed more details."
" The race with ties problem having no formula, it seems weird for a math problem to have no formula to reach a solution 
 Sequences  
 Seeing more examples of conditional probability was helpful 
 Conditional probability disobeying and straying from what we would normally think the solution was really cool to me. 
","Again, the same as the previous question. With this week being a review, everything was at the same level.
Conditional probability disobeying and straying from what we would normally think the solution was really cool to me.
The race with ties problem having no formula, it seems weird for a math problem to have no formula to reach a solution
Sequences
i found it interesting when i managed to get both top hat questions wrong even tho they were the easiest yet"
" Proving how something was countable through tupules when asking to prove multiplication of natural number times natural numbers was confusing. 
 The proofs proving countability are a bit confusing when proving them. So much of the proof is words instead of symbols.  
 None 

 Today's review was very clear ","Proving how something was countable through tupules when asking to prove multiplication of natural number times natural numbers was confusing.
Mathematical induction was confusing.
Some of the examples went a little too fast
Today's review was very clear
Proving how something was countable through tupules when asking to prove multiplication of natural number times natural numbers was confusing."
" I thought that parts of the predicate logic and connecting them together was sort of confusing. 
 Notation  
 Why we use implication for universal is still confusing to me 
 I was a bit confused on the proof where we used the logical equivalences to arrive at a truth value. Can other strategies be taken for that problem, such as using the definition of a conditional statement to say true implies false is the only way it can overall be false? And then using that to disprove that it can ever be false? I suppose my confusion was whether that was the only way to formally solve the problem. 
 The true and false values of quantifiers would be better explained if the tables from the book displaying these values were used ","I think there could be more examples of trying to simplify a compound proposition without using a truth table.
Converting an implication into a disjunction definitely needed more explanation today.
A bit more explanation in logical equivalences
The true and false values of quantifiers would be better explained if the tables from the book displaying these values were used
I thought that parts of the predicate logic and connecting them together was sort of confusing."
"
 I really thought it was interesting that we are doing more actual math proofs and moving away a bit from translating english to logic and vice versa.  
 Proof methods are a little wierd before defining domain and such  
 I found the idea indirect proofs to be interesting. The concept of proving something without directly proving it is something that is mentally done by people everyday, but is rarely done on paper, in a math class. 
 NA ","Proof by contrapositive was interesting once I realized it was because contrapositive is equivalent to original statement
I thought that the idea and reasoning behind why you have to do existential instantiation before universal is really cool and interesting.
Proofs by using a contra positive and proving it true and proofs by using a contradiction and proving it false
I found the idea indirect proofs to be interesting. The concept of proving something without directly proving it is something that is mentally done by people everyday, but is rarely done on paper, in a math class.
I really thought it was interesting that we are doing more actual math proofs and moving away a bit from translating english to logic and vice versa."
" I guess the translation was pretty enjoyable for the most part 
 I thought it was interesting that a simple rearrangement of nested qualifiers can completely affect the truth values of the statement.  
 everything! 
 Being able to ask stupid questions 
 The abstraction of of logic. For example, instead of the domain being students, make the domain people and check if those people are students. This is an important part of making reusable functions in programming. ","Learning about DeMorgan's for quantifiers. It's nice to see these ideas formalized.
I guess the translation was pretty enjoyable for the most part
I found most interesting the last thing we discussed, using more than one existential on a proposition with multiple variables and how important the order is
I thought that the usage of existentials and conjunctions and universals and implications was really cool and interesting.
The abstraction of of logic. For example, instead of the domain being students, make the domain people and check if those people are students. This is an important part of making reusable functions in programming."
" I thought the usage with logic puzzles was interesting.  
 I found the different negation and the DeMorgans laws to be interesting and also challenging to think about. Seeing their truth tables also made it more interesting as well. 
 I thought it was interesting and fun to see how we could solve those puzzles using just logic and how much information we could deduce from a few propositions.  

 Stupid questions ","What was most interesting today was observing and understanding that a contrapositive is logically equivalent to an original statement. That kinda blew my brain there.
I found the different negation and the DeMorgans laws to be interesting and also challenging to think about. Seeing their truth tables also made it more interesting as well.
learning the process to solve logic puzzles was super interesting and satisfying to see work.
I found the idea of tautology and contradiction fascinating how a compound proposition can be inherently and structurally correct or incorrect
I thought it was interesting and fun to see how we could solve those puzzles using just logic and how much information we could deduce from a few propositions."
" I do not have any confusing 
 The difference between the 4 types of communication was a bit confusing 
 I thought you went over everything with an accurate amount of detail to where I could throughly understand it.  Im glad ya out incorporated more examples. 
 I was confused on the difference between news and information 
 Nothing was confusing today during class. ","Everything seems clear to me
Nothing was confusing today during class.
I felt multiplexing was confusing
Something which I found to be a bit confusing was the concept of how unicast vs broadcast vs multicast changes when one is converted to the other. Since these types of communication primarily deal with one to either one, many or some, the idea of converting one type to another was a bit unclear. For example, if a private DM is posted publicly, would that now qualify as broadcasting?
The concept of circuit switched was slightly confusing and I feel like it lacked a proper definition during the lecture."
" I found the information about the post office the most interesting. Their use of algorithms and computational thinking was really fascinating 
 The idea of communication between living cells was very interesting, but dwelling too much time on it may be off the mark for the scope of this class. Perhaps the idea of packet switching on the internet could be related to neurotransmitters or some other physical packet. 
 I like some algorithm 
 I think it is interesting how communication has improved and changed over time. Also how we are still using older methods of communication such as carrier pigeons. 
 None ","The different applications of communication
Most interesting topic for me was how the different animals communicated through dance, vibrations, scent, vocalize, display, etc. I thought the diversity of methods for communication was really interesting.
The post office, while it became a side tracked conversation I learned more on how it worked.
I was very intrigued by the post office example and how algorithms came into play for helping sort mail
TopHat questions"
" problem statement 

 The problem statement was a little tough at first. 
 I was confused about doing the in class assignment for a bit 
 Problem scoping ","problem statement
Finding the source needed for problem statement. Sometimes I do not know what data I need to find (from the internet).
I was confused about doing the in class assignment for a bit
I'm still not entirely sure what I have to do to get the assignments done that are due on Wednesday.
I was confused during todays class."
" Quiz 
 design project 
 equation 
 CAD 
","Quiz
design project
What was interesting was doing the calculations to fill out the boxes of the weighted decision matrix. Finalizing those calculations has always been satisfying to me.
equation
CAD"
" I found it interesting that everyone has different ideas for shapes around the water 

 Calculating for exact results rather than estimates 
 The fact that there are multiple methods by which to use the laminar approach for a single shape or surface. 
 creating a mathematical model ","creating a mathematical model
I found it interesting that we can use mathematical models to describe data sets
The fact that there are multiple methods by which to use the laminar approach for a single shape or surface.
I found that making smaller shapes to find area can be more precise the most interesting
I found it interesting that everyone has different ideas for shapes around the water"
" prototyping 
 Prototyping with minecraft 

 Prototypes 
 I found nothing confusing during todays class. ","The prototyping was confusing.
I was confused if we were supposed to make 1 prototype for our top 3 designs or if we could make multiple prototypes for the same design.
finding the idea of how to prototype
New quiz guidelines
ica"
"
 ICA 
 5x5 in presentation 
 the presentation 
 Presentation ","Something that confused me was the need to talk about the problem statement in our presentation while we could only put bullet points of 5 words or less in our slides.
5x5 in presentation
the presentation
ICA
I was confused about which prototype to choose."
" I found nothing confusing during todays test. 
 In class Quiz 
 quiz 
 I wasn't sure why model 2 had setbacks compared to model 1. 
","In class Quiz
In class quiz
I think that the 3D printing portion of the project could have been explained in more depth. It was kind of brushed off and left me wondering more about what we will be doing.
Specifics on how to do thought experiments
I found nothing confusing during todays test."
" Weighted decision matrix 
 I had some difficulty knowing what was meant by a testable prototype. However, I got the issue cleared up. This will help me in the rest of the project design. 
 the weighted decision matrix wasn't clear 
 Lecture 
 How to prototype ","How to prototype
I had some difficulty knowing what was meant by a testable prototype. However, I got the issue cleared up. This will help me in the rest of the project design.
making the physical prototypes
the weighted decision matrix wasn't clear
Weighted decision matrix"
" I thought it was interesting that my idea for an extra cart on the Boilermaker Special would receive good feedback. 
 Kyle 
 I found other people's ideas for this design project very interesting. 
 Professor Wible had a discussion about 3D printing with my group which was interesting. 
 Subjective metrics grading ","I found other people's ideas for this design project very interesting.
How other people come up with their unique and interesting ideas.
Pros and cons
I thought it was interesting that my idea for an extra cart on the Boilermaker Special would receive good feedback.
feedback from TA"
" I enjoyed the toohat questions where we had to calculate the values, i was able to apply my knowledge beyond a conceptual level. 
 I found it really interesting that electric field and magnetic field are so interconnected and I thought the 4 equations representing that was interesting. 
 The capacitor problem asking to find dE/dt 
 how simple the calculations could be 
 Direction of magnetic field ","the problems we did in class
The conceptual question
I enjoyed seeing how we could use the idea of gauss law with magnetic fields. it was interesting to use different variations of the equations.
I found the right hand rule for finding for electric fields the most interesting.
the right hand rule!"
" Identifying the different types of magnetism , what different materials would classify as each? 
 Honestly, all of it. I'll YouTube for this unit. Specifically, I wasn't really understanding the lining up concept. 
 The differences between diamagnetism and paramagnetism were really confusing. The differences are vague, but Im sure itll make more sense after watching more lecture and reviewing the textbook. 
 Nothing much 
 Everything was pretty clear ","Everything was pretty clear
Determining the direction of the magnetic force was confusing.
The differences between diamagnetism and paramagnetism were really confusing. The differences are vague, but Im sure itll make more sense after watching more lecture and reviewing the textbook.
I thought it was confusing trying to use the right hand rule to figure out the direction of magnetism
What are some other forms of the magnetic behavior in materials? and what are the uses of the magnetic material in the real life? I felt that maybe having more examples would make it more clear in my head"
" Seeing the integral being set up and being used in a problem was a bit confusing 
 the stuff with graphs 
 Determining the amount of current from a voltage graph 
 I did not understand the first two tophat question. 
 the second to last top hat multiple choice question ","I get confused with how inductors and resistors fit in a circuit together
I was confused on understanding the oscillations with the inductors. However, relating it to the to the spring made perfect sense.
It was hard for me to tell when to use which equation for finding current.
Rc circuit makes me little bit confused. With inductance
I did not understand the first two tophat question."
" demonstrations 
 I found the problem solving interesting. It was interesting working out problems and solving. 
 I liked the last word problem we did as a class. 
 I really liked the demonstration that showed that resonance is a higher amplitude 
 That current leads if there is a negative phase angle. ","I really liked the demonstration that showed that resonance is a higher amplitude
The demonstration of the graphs
The word problem was interesting. I thought it would a bit more complicated but it ended up being a simple plug and chug type solution
I found most interesting were the phasors and how graph manipulation worked
The oscilloscope greatly increased my understanding of a circuit at resonance."
" I really appreciate you telling people to be quiet. It helped with my understanding. I can concentrate more. I also really liked the demos in class. 
 The voltage demonstration 
 I found the demonstration with the parallel plate capacitor and corresponding voltage measurement to be interesting 
 how the sparks reduced the voltage immeaditely 
 The demo ","I found the demonstrations with the capacitor the most interesting. I appreciated being able to see the change in voltage when the distance between the plates was changed and when a dielectric (book) was added to the system.
I really enjoyed the live demonstrations. These definitely increased my understanding of the concepts being taught.
I found the relation between distance and capacitance interesting. It was hard to understand in the reading but your example made it easy and interesting to understand
I thought the relationship between capacitance, voltage, and distance was interesting and how they all change when another is constant or changes.
The sheet of paper vs. the book was interesting and watching the voltage change in the example."
" I thought the rail gun application was interesting. I would like to learn more about how a rail gun is made as a weapon. 
 The demonstration on electrons and magnetic field and the wire and current demonstration 
 The demos were really interesting. I particularly enjoyed the demo with the electron tube. 
 I enjoyed the electron ray experiment. It was cool watching you change the shape of the beam using a magnetic field. 
 I found the application of the railgun to be very interesting because current and magnets moving a rod seems like magic. ","I found the demonstration of magnetic force causing an initially stationary rod to roll in one direction to be interesting.
I thoguht the demonstrations were really interesting and showed how strong magnetic fields are.
The application of the magnetic force and the problem we did in class.
The electron shifts to right which is magnetic field direction
Direction is flipped because electrons are negative"
" I was confused on the one example how we integrated to get to the final equation 
 Mutual induction little bit confuses 
 the mutual inductance example 
 what M is 
 Why some of the stuff cancelled during the integration of the wire ","I thought the topic of self induction was confusing. I am still having trouble understanding what it means to induce in emf from its changing magnetic field.
The integration part of the flux
I was confused about when to point your thumb towards current in the right hand rule and when to point it towards magnetic field.
The big integration problem. Will we have to do the big part that you did with us before the tophat question?
Today in class I was confused on how to set up the last problem we did. I feel like I will need to do a few more practice problems with that formula."
" Force 
 More practice needed on finding the crossing of magnetic field and electric field. 
 Orientation of waves 
 the conceptual questions 
 The calculations problem ","I was slightly confused on a few of the top hat multiple choice questions, namely, regarding the directions of the electric, magnetic, and overall motion of the wave.
I was confused on intensity top hat question that we did.
I was a bit confused about the direction of the overall wave. I can understand the direction of the individual magnetic field wave and electric field wave but was confused about the direction of the final product.
Todays lecture could have had a better explanation for the difference between the magnetic and electric field and how their waves flow to make the electromagnetic firld, specifically the second tophat problem involving the RHR.
The light was bit confusing conceptually"
" The last top hat word problem was confusing at first, but it would be interesting when we solved the problem 
 It is interesting that a monopole magnetic field hasn't been discovered 
 I found the demonstration of charging and discharging the capacitor to be interesting 
 I really liked the demonstration where you showed the beam of electrons and used a magnet to move it and showed how the right hand rule worked. It cleared things up and was cool to see the visual. 
 It was interesting to see in the final question how the definition of magnetic force makes it impossible for velocity to point in the opposite direction of the magnetic field because they have to be perpendicular to each other. ","I found the demonstration of charging and discharging the capacitor to be interesting
I really liked the demonstration where you showed the beam of electrons and used a magnet to move it and showed how the right hand rule worked. It cleared things up and was cool to see the visual.
I liked the magnetism parts of the lecture
I found the magnet and electron stream to be very interesting because i never thought a magnet could do something like that.
I found the tophat question asking about the balloon and magnetic field interesting. It clarified the concept of magnetism and how it works very well for me."
" i thought the force versus charge was confusing. I thought the question on coulombs law and the touching of the three objects could have been clarified better, but the lecture overall was really well thought out and understandable. 
 The shell theorem question was a bit tricky  
 Today I found the problem that we did in the breakout room a little bit confusing, but seeing how you could keep track of charges in a chart and use q as the variable helped it make more sense. 
 The practice problem we did about the charges in breakout room was pretty confusing. we all got different answers  
 Mini overview of how charged particles of various sizes act different as conductors for charge ","I would like to get more lecture on the shell theorems and what they really mean.
The clicker with magnitude of electrostatic force was confusing. Comparing objects b and c was difficult.
I felt how charges and distance related to maximum force needed a few more examples
Basically all the material was straight forward, would love to do more problems including vectors as I am not great at them.
I feel like the shell theory needed to be explained more. I also feel like the technical terms should've been explained more like what an induced charge is."
" I thought that the first problem we did for the top hat question was pretty interesting. I enjoyed watching the two vectors cancel out for some reason. The problem was more simplistic than I thought it would be.   
 The demonstration where we could see the nylon strips in the oil lining up with the electric field was really interesting. 
 I liked the demonstration.  
 The top hat questions involving field lines 
 How charges behave differently in the presence of other charges ","How charges behave differently in the presence of other charges
The demonstration at the end showing electric fields.
I found the demonstration video with the mineral oil and nylon fiber interesting, especially because it showed what the electric field would look like.
I thought that the first problem we did for the top hat question was pretty interesting. I enjoyed watching the two vectors cancel out for some reason. The problem was more simplistic than I thought it would be.
I thought that the first problem we did for the top hat question was pretty interesting. I enjoyed watching the two vectors cancel out for some reason. The problem was more simplistic than I thought it would be."
" It was helpful and interesting to see the 3d box problem 
 I liked solving for the flux on the cube and comparing the sides. It helped me understand the concept better. 
 How the flux can change based on the side.  
 The concept of flux 
 I found that only needing to consider the electric field component that is perpendicular to dA the most interesting. It's like how you feel more resistance in a water current if you're holding a flat piece of metal with the surface facing the current rather than perpendicular to it. ","I thought the connection between flux and velocity was interesting. As well as the fact that flux can be calculated from other things other than electricity.
I liked solving for the flux on the cube and comparing the sides. It helped me understand the concept better.
I found the integrals to be really interesting and simplifying the problems
That if there is no charge at a certain location there is no flux there at all, unlike Electric field and force
The mentioning of vector was interesting when discussing of flux"
" Pivot Tables 
 everything 
 N/A 
 New project 
 ICA I think ","I liked that we got new groups, and are able to work with and get to know new people. I also found the upcoming project to be very interesting, and I am looking forward to doing more with it.
Using pivot tables in excel to look at the relationships between different variables.
The size of data
I liked meeting my new group members and defining our group code of conduct.
in class activity was pretty straight forward and it was interesting to get probability straight from excel"
" The in class activity took a while to understand. 
 Working with TI instruments and downloading necessary files. 
 How the programming work 
 How to use the TI thing 
 I felt like there could have been more information about what each of the individual parts look like ","Where to find the Energia program to download also running it was a little confusing
I felt like there could have been more information about what each of the individual parts look like
Working with TI instruments and downloading necessary files.
setting up energia was somewhat of a hassle, but after we got it to work it was very refreshing.
Almost everything about the TI Boards. Don't know the process and order, and different pdf shows different."
" I found most interesting the structure of the class time and that there is allotted time for many activities including presentations, group projects, and individual progress. 
 Studio time seems like a good time for us to do our work. 
 I found it very interesting that most of our grade is comprised of projects. I feel like I will like this method more than having multiple midterm exams like other courses have. 
 The in-class activity was the most interesting.  It was the first group project that we worked on so it was nice to meet some new people. 
 It's just the first class, I'm looking forward. I do want to learn many application of Excel. ","I found most interesting the structure of the class time and that there is allotted time for many activities including presentations, group projects, and individual progress.
Studio time seems like a good time for us to do our work.
It's just the first class, I'm looking forward. I do want to learn many application of Excel.
I found it very interesting that most of our grade is comprised of projects. I feel like I will like this method more than having multiple midterm exams like other courses have.
One of the things that I found most interesting in class today was the semester flow and how we are going to be doing five projects. In addition, learning about how problems becoming more ambiguous as we explore them further is interesting."
" The concept of introducing 2 accelerations and solving. 

 The problem regarding the dinosaurs did trip me up a little bit. I had some trouble regarding the accelerations for the two dinosaurs and I ended up subtracting them instead of adding them together to equal 5. 
 The last question needed a bit more clarification. It felt a little rushed because we were running out of time. 
 the problem with two dinosaurs running into each other ","The problem regarding the dinosaurs did trip me up a little bit. I had some trouble regarding the accelerations for the two dinosaurs and I ended up subtracting them instead of adding them together to equal 5.
the problem with two dinosaurs running into each other
The last question needed a bit more clarification. It felt a little rushed because we were running out of time.
The concept of introducing 2 accelerations and solving.
I am a little confused on how to determine changes in direction and how points of references work."
" I found that solving equations without some of the information to be interesting 
 For the pulley problem I found it extremely interesting that we were able to solve for acceleration using total mass and a simple diagram on the x axis. It was much quicker than using all of the components on the Atwood and it made more sense to me. 
 The example problems 
 I enjoyed only drawing dots and being able to minimize the number of components found. 
 I thought the question with the two tensions was interesting ","The example problems
I thought that spending time on a question and thinking about how the forces interact with an object is crucial to understanding what sort of things I can use to figure out a missing piece of information.
I enjoyed how the problems were reviewed together as a class in order to ensure everyone understood the material.
I thought the question with the two tensions was interesting
For the pulley problem I found it extremely interesting that we were able to solve for acceleration using total mass and a simple diagram on the x axis. It was much quicker than using all of the components on the Atwood and it made more sense to me."
" the last concept th question 
 everything you wrote on the board (too small) 
 Today I needed some more explanation on why the R value was 1/2R and 3/2R for finding center of mass when an object in projectile breaks. 
 The rope problem 
 The explosion problem if the particles have different masses ","I had trouble with the rope center of mass problem. I thought it was like the canoe problem from the lecture videos, but I was wrong. My friends and your explanation cleared up the confusion though.
I sometimes get confused with the weighted average aspect of the center of mass. I get confused on how to set up the coordinate system regarding CoM problems
While it was pretty straightforward, I would say I need some clarification as to what exactly impulse is and some applications of it.
I was confused on the differently worded impulses. I am not sure what the difference is between impulse done onto something and impulse done by something.
The explosion problem if the particles have different masses"
" I thought that the change the in energy being equal to the work done by non-conservative forces to be equal was the most interesting thing we learned in class today. 
 The way work relates to the energy and the conservation. 
 I like the way the same problem was brought up twice using two different concepts so that I could see how the physics built upon itself 
 Although today was an online class, I really enjoyed how the class ran smoothly and we were still able to effectively learn. 
 I found it interesting how easy computations of velocity become when just looking at the energy in a system ","I found it interesting how easy computations of velocity become when just looking at the energy in a system
I liked using energy and work theorem related to roller coasters
The way work relates to the energy and the conservation.
I like the way the same problem was brought up twice using two different concepts so that I could see how the physics built upon itself
Today I thought it was interesting to do the same problem twice except one time add friction to see how much of a difference it makes in the final speed of the problem."
" I found the tuning fork demonstrations along with its supplementary video because they applied the ability to identify resonant frequencies and showed that sound waves travel through air. 
 The sand demonstration 
 I thought the glass demonstration and the sand demonstration were really cool. 
 The demonstrations involving sound waves and resonance 
 the last demonstration with the sand and the tube demonstration ","the last demonstration with the sand and the tube demonstration
I thought the glass demonstration and the sand demonstration were really cool.
The demonstration
I really liked the examples. It gave a good insight into the concepts. I especially liked the pool ball one, as it helped me understand nodes a bit better from the last lecture.
I thought the 8 ball connected by strings was interesting because it helps me to see the nodes and how they increase when you double the speed."
" I think it's interesting to learn about stress and strain. 
 breaking a leg 
 The demonstration of stress 
 The demos of simple harmonic motion 
","The demos of simple harmonic motion
I liked watching how the weight made the simple harmonic motion have a faster period. Whenever I see these problems occurring in an actual experiment it helps me understand the parts of the formula and how they relate more.
The demonstration of stress
I really enjoyed the real world example problems - I gained a better understanding of the different types of pressures on object
The modulus problem"
" The conservation of angular momentum problem 
 I was confused if the moment of inertia for the same object with conserved momentum would always be different 
 the second conceptual top hat question 
 The mrv problem 
 the first asteroid problem ","I thought that how inertia was used could have used more explanation
How the moment of inertia relates to liner momentum
I was confused on how to calculate angular momentum in different types of objects
the second conceptual top hat question
I was a little confused about the question where we had to calculate the velocity of the second asteroid that inelastically reacted with a larger asteroid."
" Why we needed two components for gravity instead of just using 5 as the denom & no fraction 

 The 3rd clicker question 
 I was a bit confused on the direction of gravitational forces on objects. 
 The problem presented regarding the triangle of masses could have had a better explanation. ","The problem with the triangle and 3 masses
I was confused on solving the net force for the masses on a triangle. The angle is what screwed me up. I made a simple vector mistake.
I still find finding the components of the force of gravity confusing even though it is like vector addition.
I was a bit confused on the direction of gravitational forces on objects.
I wish we could go more in-depth as to why the F = GMm/r^2 formula works. Compared to other formulas, I think this is one where the derivation can really help with the conceptual understanding."
" Code examples of backtracking not the sudo code 
 There was not much confusion in today's lecture. 
 I would like more background info about trees. I feel like we jumped into them a bit quickly. 

 #NAME? ","There was not much confusion in today's lecture.
Nothing more, enough clear
I would like more background info about trees. I feel like we jumped into them a bit quickly.
Code examples of backtracking not the sudo code
The implementation of the backtracking of the Boggle problem was most confusing."
" biconnected graphs 
 Why low is the minimum of num(v), num(w), lowest low(w) 
 The method of visiting every node of a weighted graph using the path with the lightest weight was most confusing. 
 The algorithm for determining articulation points via DFS 
","None
Articulation Point Algorithm was Confusing
The algorithm for determining articulation points via DFS
biconnected graphs
The method of visiting every node of a weighted graph using the path with the lightest weight was most confusing."
" Having us build bsts. It was helpful to think through algorithmically. Also the delete function nested functions were interested 
 I really enjoyed the interactively of the class, it helped to keep me engaged and understand the content. 
 I found it interesting how inserting into binary tree was recursively done on Pen and paper just like computer and the algorithm for how we delete node as well 

 I enjoyed the working in small groups ","I really enjoyed the interactively of the class, it helped to keep me engaged and understand the content.
I enjoyed the working in small groups
The applications of a BinarySearchTree was most interesting.
Having us build bsts. It was helpful to think through algorithmically. Also the delete function nested functions were interested
Red and black BST"
" It was interesting to learn the different binary tree structures and get an intuitive feeling to how trees can be O(logN) for searching 
 Runtime analysis of data structures 
 I think the way you traverse a tree is quite intriguing 
 Binary trees as a way to efficiently store data 
 I found the binary tree search method to be a smart way of doing things to shrink the run time ","The use of tree seems to be very impactful
Learning the effectiveness of trees storing data opposed to linear stores of data and also how intelligently storing data inside the trees can effect run times
BST does seems interesting, I liked learning about how the structure of it is branched rather than linear.
Binary trees as a way to efficiently store data
Runtime analysis of data structures"
" I found the path compression optimization to be interesting for Union/Find 
 algorithm optimizations 
 The Union/Find ADT implementations were most interesting. 

 Going through the heap sort example was quite helpful ","algorithm optimizations
I found the path compression optimization to be interesting for Union/Find
Going through the heap sort example was quite helpful
I found djikstras shortest path algorithm interesting
Working through dynamic connectivity problem and seeing difference in representation between array and tree"
" The different operations that can be performed on a graph was most confusing. 
 I was confused to how DFS would find the articulation points of a graph 

 Nothing, graphs was a rather clear topic 
 How the queue works for DFS/BFS but I think it'll be more clear once I look over it again/we have the homework on it ","Nothing
Nothing
dfs algorithm
I was confused to how DFS would find the articulation points of a graph
How the queue works for DFS/BFS but I think it'll be more clear once I look over it again/we have the homework on it"
" Breakdown of full tree run time compared to complete 
 Good 
 Nothing was confusing today during class. 
 -maybe how operations are different in terms of the notations in insert, search, and so on or how we can tell 
 difference between full and complete tree ","Nothing was confusing today during class.
Nothing
I would like more detail about what types of problems would use BST
I am still confused how a binary search tree would give logN order of growth
difference between full and complete tree"
" Using the different types of tree traversals in a problem 
 I enjoyed seeing the implementation of in order traversal  
 Assignment 1 
 How the binary search tree is designed to accommodate for bot searching and insertion of values 
 I found the connection between BST & inorder traversal interesting  ","I enjoyed seeing the implementation of in order traversal 
 I enjoyed covering some of the material from the assignment.
Traversal of binary search trees
 How the binary search tree is designed to accommodate for bot searching and insertion of values
Using the different types of tree traversals in a problem"
" Backtracking was most interesting  
 I appreciated the run through of the examples 
 8 queens 
 Backtracking algorithm 
 backtracking recursion is POWERFUL ","The 8 queen shows how it work
Going over boggle problem and why we use string builders
The function of backtracking and how it makes solving problems easier instead of exhaustive searching 
I appreciated the run through of the examples
I found it interesting to relate the general format of recursion to the Boggle lab"
